reg	node1	node2	MI	MIC	Theta	Theta_T	Theta_Tn	Sigma	Sigma_null	T	T_null	Tn	Tn_null	P	P_T	P_Tn
HOXC6	ETV1	HOXA1	0.1131194043921111	0.09814731736069797	0.654716731598571	1.0523658200980621	1.523900373882188	0.06896980530912564	0.048737320613204356	0.2075549198852391	0.1236856399560412	-0.020889093412582493	0.09496092141014881	0.2386	0.1488	0.8946
WT1	PBX3	PRRX1	0.0021484059280818535	0.05001734448810624	1.3931911823856569	1.302535067397651	1.342737908748887	0.10003468897621248	0.05502454037131978	0.2500867224405312	0.1404718088745115	0.0	0.10779276071644736	0.09	0.103	0.9312
HOXA5	HEY1	NR5A1	0.02405175876598209	0.08882267787336504	0.341843299219336	0.45994700868023697	0.19735080633637753	0.05945953610059043	0.049053775655266654	0.16100452583484492	0.12484991697378232	0.08245932509873755	0.0974445392925166	0.335	0.2894	0.5196
MEIS2	HOXA3	HOXA5	1.3332641246712869	1.1577725307057913	1.83557460343285	1.7925575606639448	1.4261959762215812	0.04094757549862959	0.12750736458277998	0.11374338624338565	0.35227344811125694	0.05830687830687764	0.24372397545780672	0.9856	0.9836	0.95
HOXB3	HOXA5	NR2F1	0.10034456908713851	0.08342724544625262	0.48733488162554367	0.5973183218270841	0.2757930399361012	0.06258068915999464	0.047640805394826645	0.1683226970495706	0.12104942532464638	0.11353084038542272	0.09295708798020094	0.2788	0.2408	0.3356
MSX2	ID4	MAFB	0.13514410683044042	0.07237851207321574	0.1699264767773325	0.5226555068997818	0.1913985637303392	0.055405764182548396	0.05005827746510394	0.16982945309993935	0.12737440070803832	0.11272064755787348	0.09785067765693164	0.3886	0.2658	0.362
HOXB2	HOXA7	MEIS1	0.5169875852531245	0.2532527573734377	2.361047536399331	2.054011576033522	1.7695763564605274	0.19398053478894378	0.10202184436506222	0.491766786450047	0.27495943253548705	0.3845921644326009	0.19506416619899458	0.0202	0.032	0.052
TGIF1	HESX1	SIX3	0.1315569264114318	0.06982028918363178	1.3624755611551262	1.481709392092597	0.39927824373701987	0.09384558071930837	0.05139359753636679	0.2510633919773029	0.13110009436128478	0.07022408656581458	0.100773041671127	0.098	0.0822	0.6088
PKNOX2	LHX6	SMAD1	0.02562251402503124	0.0829499980173571	0.4972934701271384	0.44098469375146715	0.9027076093649233	0.0762379818789513	0.0596379715600249	0.19199094657514726	0.15338416774190483	0.19199094657514726	0.11607078571908541	0.2762	0.2936	0.1698
HOXA2	HEY2	IRX1	0.0	0.042476833988220976	0.2543419290055593	0.24090042505693532	0.8024211285089735	0.04291067243334258	0.05080277807500466	0.11000031302941116	0.12933106896492427	0.03775202891669638	0.09922353566722796	0.5612	0.553	0.7674
STAT5B	CUX2	EGR1	0.034058770692178	0.04092186191346756	1.073676630106967	1.019139512719837	1.4047681686632403	0.08184372382693512	0.047948841799268845	0.2046093095673378	0.12168714672382776	0.2046093095673378	0.09512553332468787	0.138	0.146	0.0906
HOXB7	HOXA13	SOX9	0.11629982696295871	0.053686234325581464	0.4908142758600947	0.5229508221717757	0.9088395072074559	0.06414309182180812	0.049098505530231304	0.16626089327774518	0.12478196848743414	0.16626089327774518	0.09747992279003623	0.283	0.2756	0.1748
SIX3	DLX4	POU4F1	0.07722689878010325	0.1624022341072971	2.9414703821757198	2.776307879417518	0.8077096763412781	0.18374100684760078	0.07754531628176499	0.4698380106048621	0.20319099979008257	0.22606697295938716	0.14992776096180188	0.0106	0.0128	0.196
MEIS1	NFIB	NR2F2	0.5495678016375622	0.5215094239823201	1.0425972841028235	1.3976639277296738	2.2229731090570737	0.18697472337004029	0.13561636477565575	0.5674718371583694	0.3738115804843954	0.5674718371583694	0.26115238204566615	0.151	0.089	0.025
SRY	AR	EPAS1	0.07492611137318494	0.06684038294755287	0.4476628350465227	0.5739959710026716	1.0667348089776258	0.07593476751243651	0.061142308571400884	0.20728711851449644	0.15744126656799962	0.20728711851449644	0.11919188116202745	0.3	0.2598	0.1444
HOXB3	IRX5	MAFB	0.047519110551353716	0.08414224581200838	0.5846953491584213	0.5669191227337028	0.5449789916571262	0.10644557197784577	0.08504050202283131	0.28028701622027663	0.22459046004603225	0.11283015061712653	0.16634647537551958	0.2568	0.2616	0.6764
HOXA5	RUNX2	SOX4	0.0	0.04542316081980262	0.11526738914534687	0.2537326737752307	0.6545710319369825	0.05428139344531635	0.050687687395703646	0.14962238915886017	0.12913166302733428	0.14962238915886017	0.09933070602175663	0.4032	0.3512	0.2274
MEOX2	HEY2	PBX1	0.06514689307422383	0.010901031125062221	1.479589773154639	1.4715233730614723	1.5297597881139915	0.020631520959504487	0.07195885278598484	0.052122787789559144	0.18729407579503674	0.002382367835751964	0.13935726459198364	0.9532	0.9538	0.962
HOXA5	MEIS1	SOX9	0.009818553802431573	0.05971471813120237	0.6242143287188892	0.7750455185817025	0.3381758968109563	0.06620248856780397	0.04709158995033996	0.18077896545124128	0.1194481316600201	0.06677969983940146	0.09203372475361159	0.2416	0.2034	0.5742
MEIS1	EGR1	MEF2C	0.0	0.06101174018579218	0.7819027773513725	0.7118584001255701	1.1365191812925022	0.07816272872399252	0.053518578444823876	0.19487881650249061	0.13653485897350418	0.19487881650249061	0.1053468640354768	0.199	0.2144	0.1278
AR	EGR2	HOXA13	0.06840803910316051	0.022466573342309636	0.42758157844180417	0.4027670538023009	0.9089555287226874	0.03428449067517807	0.04750509832689702	0.08850472042537261	0.12086695714995306	0.023828146286175578	0.09350063589243518	0.627	0.613	0.8066
SMAD4	GATA1	VENTX	0.0	0.020203621581623744	0.6578397164224346	0.6341170415214736	0.5120400947862329	0.031732427555985265	0.05304793837198703	0.08192033660359765	0.13527176108712077	0.0628225652990766	0.1041508679679796	0.7272	0.7176	0.6532
RELA	NR4A1	TAL1	0.038972104799290364	0.025994238082290087	0.13904659157151547	0.10897353691967393	0.47178918906069084	0.051988476164580175	0.04775856574287528	0.12997119041145044	0.12138720082840748	0.12997119041145044	0.09433035713749548	0.4014	0.4106	0.2774
ZNF202	FOSB	FOXC1	0.004357438695334004	0.07016081334216713	0.8658270338514457	0.4079643140621102	0.8237722094592023	0.0860110554281149	0.057127956354498556	0.1813375330409177	0.14590342735777773	0.1813375330409177	0.11194587473652041	0.1836	0.304	0.1852
SOX6	ID4	JUN	0.004174672490206532	0.01726214853947754	0.8842262482119547	0.9019123736745237	0.5739811114339097	0.022151189588403578	0.0496145995874004	0.053607947811332046	0.12601233720982327	0.053607947811332046	0.09796692537422885	0.8066	0.8116	0.6744
HOXB3	GATA2	HOXA2	0.05664570867339913	0.0919854640524492	1.3515908758714226	1.2120188253732713	0.48617689673298103	0.10908781580282723	0.06334370746442397	0.27131997138017816	0.1633515728266972	0.16643720642158444	0.12450986978913088	0.0952	0.1146	0.2728
HOXA3	HOXA2	POU4F1	0.11102105086582315	0.07219937758208932	1.8271838894182264	1.9395543194231972	2.4078228305592884	0.10401579113839016	0.04826193453672647	0.2764671311116915	0.12277395884214007	0.2764671311116915	0.0944175902061039	0.0484	0.0426	0.0244
ALX4	TEAD1	UNCX	0.0	0.04287578093449591	0.25020711755383623	0.17553106786167377	0.19946230833796244	0.05541380173046936	0.04769747514644241	0.13517116672749196	0.12122205806793158	0.07920773794498759	0.0943285184014896	0.3522	0.3784	0.5148
POU4F1	HOXA5	HOXA7	1.1654134298164003	0.9080854716734301	0.262171529676449	0.05175287667364616	0.010840809825307843	0.15426072828689366	0.14069673817367398	0.39753304925956034	0.38996205653375443	0.27440309690309683	0.27283265637172016	0.3806	0.4544	0.4468
HOXD10	NR2F2	POU3F1	0.0	0.024463238149890286	0.03669342449321844	0.010077695657228535	0.3779337439770543	0.04892647629978057	0.04778488727616817	0.12231619074945144	0.12150471849933887	0.12231619074945144	0.09349613915637563	0.447	0.4482	0.3008
JUN	AHR	MAFB	0.11977872602252715	0.1628526376953289	2.443246510718916	2.5124180359603567	2.7349128462257806	0.18290938974831947	0.09365976200873519	0.4987099358931957	0.2504428618449196	0.4555930077834094	0.18001849285089555	0.0172	0.017	0.0132
KLF4	GATA2	TFCP2L1	0.0	0.05164223739265541	1.1374216801516086	1.1413531145849627	1.5405145474888007	0.08784410672472154	0.05210479162062791	0.22549291191468246	0.13266950645452172	0.22549291191468246	0.10385014190059853	0.1304	0.1286	0.0806
CREB1	AR	ETV4	0.0708094225290119	0.011629986033356498	0.8136345952111504	0.8117386721410277	1.2606006791690676	0.023259972066712997	0.048688838336084256	0.05814993016678249	0.12384905501570047	0.0	0.09618893934859678	0.7814	0.781	0.9028
CUX1	AR	PLAG1	0.09494922044239029	0.07498202587634775	1.2836470978337018	1.0696102810820336	1.513782262527152	0.09079458187114836	0.050118917170884694	0.21570112553144516	0.12774507493677661	0.21570112553144516	0.09816497371113966	0.1056	0.1398	0.0794
HOXB6	HOXA1	MEIS1	0.24663424037890413	0.09448005612749251	0.2804977994509697	0.06969863292920195	0.12219752927667546	0.06482423702439057	0.07479347209069746	0.18841879777260617	0.19499093015704055	0.13175761378110273	0.14303721629870242	0.573	0.4838	0.4924
E2F4	KLF8	PAX5	0.0	0.04600344844761772	0.4116062799678448	0.4913339419941572	0.554840160681212	0.06597902157060682	0.05292925467256264	0.175704938265145	0.13507018182023378	0.1479991180819462	0.10391498723616208	0.3102	0.2744	0.2558
HOXB5	HEY2	HOXA2	0.0	0.031761098656324815	0.13571886628364185	0.11573411982186295	0.2760755243234627	0.05013335679862246	0.054541409242916304	0.12940780593766688	0.13917400240318734	0.12940780593766688	0.10730281255303112	0.5118	0.4986	0.34
GATA2	MAFB	SOX18	0.0	0.04526440744445246	0.5328351421919105	0.5071940994504641	0.7521458589962657	0.031503249185025214	0.04794020534837173	0.08147416584395906	0.12188870343758151	0.037074040510573614	0.09371123527851753	0.678	0.664	0.7424
MEIS1	CEBPE	HOXB6	0.0	0.055143166609230576	1.9756246976892162	1.8849456579042838	2.3643371917125093	0.11028633321846115	0.048779082522056975	0.2757158330461529	0.12403550466272545	0.2757158330461529	0.09479543131720393	0.0414	0.0484	0.0266
CREB1	AR	EGR2	0.026851771656451806	0.03179917767248184	0.19005114554643998	0.17377134734692948	0.20429841999007156	0.0458524117380591	0.05188285837110129	0.11776222619548649	0.1319990919502796	0.11776222619548649	0.10157262681597429	0.5262	0.5246	0.363
RELA	HMGA2	NR4A1	0.039081456766292266	0.0	1.5868459965922583	1.564644988193982	1.2857968886669584	0.0	0.04960803896774186	0.0	0.12633999431066176	0.0	0.09774712571356017	0.9588	0.9588	0.9086
SMAD5	EPAS1	TBX21	0.05263623867580769	0.03153066483420863	0.14948584413405627	0.14929877759497726	0.4126445236118816	0.0434388785812733	0.04797384642606598	0.11027749415193133	0.1219949098825805	0.0629016641328195	0.09407479385670667	0.5174	0.516	0.6
GLI3	PBX1	TBX4	0.0	0.055381707912765775	0.06591821075950748	0.010516934246784699	0.6965128935083122	0.050040261780940884	0.04802503553294354	0.12266332296616822	0.12183573687034982	0.042748628737489636	0.09510650339205311	0.4364	0.4608	0.7194
HOXA2	EGR2	HOXB6	0.061426214711941096	0.07774815844897214	0.04271165220482581	0.3747680948015803	0.05547396863923419	0.048661587099124555	0.047351167287033834	0.15005040791856095	0.1203555250817907	0.09728670642858273	0.093083609469889	0.4354	0.3192	0.4122
TWIST1	HOXB3	HOXB7	0.6054529253103831	0.3615650969859737	0.2974886883816173	0.3146626614431915	1.9610445588322494	0.13801963040599624	0.12453913448959761	0.38326261686942753	0.34332564475080496	-0.011735103132161306	0.24035820410157765	0.3624	0.3534	0.9932
ALX4	HOXA3	LEF1	0.0	0.09467626284989539	0.5261661834468709	0.4187035240335196	0.29829992295731195	0.08104985025054501	0.06350802765536627	0.20022364268116655	0.16356801641884353	0.14811792169824156	0.12293311748211054	0.2736	0.3126	0.3342
HOXB6	BHLHE41	HOXA7	0.003434526779370728	0.050528773268950555	0.752388530204344	0.7375044116393754	1.153860024183944	0.0697908383600492	0.04696254712129686	0.17733726731077537	0.11932764240030565	0.17733726731077537	0.09183098886379817	0.211	0.211	0.1292
CREB1	NKX3-1	NR5A1	0.05673574445251495	0.03019791157187015	0.3977784311148622	0.3599035080923374	0.7554000607876721	0.0603958231437403	0.04820595389860358	0.15098955785935075	0.1224992805828054	0.15098955785935075	0.09463212438457783	0.3126	0.324	0.201
HOXB5	PBX1	POU4F1	0.0	0.049039412004701785	1.4266339893292337	1.3425013465870745	1.8059506731752435	0.09807882400940357	0.05318626599950729	0.24519706002350894	0.13565403697180517	0.24519706002350894	0.10398921763636526	0.0888	0.1014	0.0564
RBPJ	ETV5	SOX18	0.03742902623831146	0.10812321776611133	1.8221027661264204	2.0267425609387644	1.722329240588475	0.1033674765276759	0.04760678431943897	0.28129432862464876	0.12080849296309157	0.22309390357378023	0.0939822482005611	0.0512	0.0374	0.063
HOXB5	HOXB8	RARB	0.029819711796779558	0.015106828160270957	0.9667576675456847	0.9937114012564033	0.6886144407126521	0.019104191265098144	0.0492961130288445	0.04529132091111343	0.12524522037998193	0.04529132091111343	0.09779052463017993	0.8278	0.8392	0.7152
MEIS1	GLI2	HOXA5	0.09385926218983531	0.06449679133618913	1.5139392992296308	1.5352814570829674	1.0359279903274685	0.0961921801565318	0.04920629305486921	0.24803456708327376	0.12499170343645696	0.17358517748560187	0.0951419945081198	0.0768	0.0754	0.1486
HNF4A	GATA1	TCF4	0.028088862723323782	0.018903261731073862	1.0342780211617915	1.063705769822573	0.9509714106175536	0.01888438565871767	0.05230121644804039	0.04405538249278207	0.13320773092245694	0.02667348375165668	0.10113032872086222	0.8566	0.8656	0.8128
HOXA7	GFI1	HOXA9	0.23544052729429676	0.05842109582850972	0.9871473218671784	0.981340669645036	0.3994383205581949	0.08301970131971925	0.052028083241710064	0.21262477105803157	0.13276419520341964	0.13314406297351455	0.10223002619016155	0.1636	0.1634	0.305
RBPJ	AR	HEYL	0.08622742637514813	0.14712753327572506	2.354718915106776	1.7179217427348996	2.056687815314998	0.12059155465460347	0.04820966411989076	0.25883245226571283	0.1225450943810994	0.25019934517672393	0.09460244862459023	0.022	0.0598	0.0416
RELA	EGR3	STAT4	0.16143185297303075	0.0682007019657668	0.595498831418677	0.7215801735097357	0.36841001663049305	0.07021063909306313	0.05129126781684795	0.1900591219095653	0.13062644048526464	0.1285471215231273	0.09989495043825339	0.2442	0.2136	0.3052
GLI2	EBF1	TBX3	0.10346888788054631	0.060150518053234237	0.8056749116458407	0.8346262569619981	0.2705519973237365	0.08008185102160127	0.05401927056841655	0.20807655291387217	0.13799164180567292	0.12592189981033552	0.1043115931217973	0.1944	0.1888	0.3416
SRY	EMX1	HMGA2	0.014750473068736891	0.06501049553315212	0.5506163806767779	0.6434857886314532	0.017459782379233135	0.06567573811988435	0.048632057203169876	0.17513845061145394	0.12360564101500972	0.09480330913726309	0.09613429556571323	0.26	0.2352	0.4416
HOXA5	HOXA1	MIXL1	0.014474816301583093	0.09140983602479982	2.49348798182471	2.496942016812845	2.9741948104490046	0.12456434923751362	0.04765887230942678	0.3191650553924339	0.1209747336314634	0.3191650553924339	0.09405540468249496	0.0182	0.0194	0.0118
HOXB3	HOXA9	NR2F2	0.0	0.035707500426721814	0.6262024736355482	0.7559943947434324	0.444209312134283	0.029337075735333222	0.04864184207412893	0.06341333401663718	0.12378029547420831	0.06146144450008917	0.09525825170121943	0.7088	0.76	0.6202
STAT5B	GATA1	NR4A2	0.0014252916455776976	0.13845247281780232	4.148133174498517	4.426804924090093	0.1398501980393192	0.17705278128932497	0.048969128126729364	0.4783437413838245	0.12455975004369409	0.08585777743759193	0.09638281480613606	0.0008	0.0006	0.4936
FOXC1	HOXA5	LHX6	0.10458318927851762	0.10573893104498663	0.25819455488077764	0.5546600155505624	0.4182587431123821	0.06525217379959627	0.05681728207802337	0.19273033021082675	0.14544006085114278	0.14395385863711896	0.11009637187447606	0.3658	0.2578	0.3034
HOXB5	HOXB2	IRX1	0.0019805835686943496	0.004254351565021519	1.2694475552144742	1.2556263678481339	1.2394751947102463	0.008508703130043038	0.04775174331209181	0.021271757825107596	0.12166673528090728	0.0	0.09348596848478391	0.9092	0.9086	0.8928
WT1	HOXA9	POU4F1	0.03692810523486889	0.09163009747565756	0.5726991474769333	0.265139546472207	0.8740106454765421	0.10212844561734938	0.08167790193821627	0.24006377970447068	0.21486090128555507	0.24006377970447068	0.15735533258484016	0.2578	0.3588	0.1826
OLIG2	ETV4	IRX1	0.0	0.07853429764973266	2.0634268206775532	2.099454884508685	2.468452244387684	0.11813725660555092	0.05312358859439511	0.30727168130865756	0.13543123470500754	0.3003333974969462	0.10497675477795124	0.0332	0.0306	0.02
ATF6	ATF3	PPARG	0.015999468967274222	0.031433401674251904	0.30784667706120783	0.4972827844219489	0.2595157888530908	0.038569244302966106	0.04817146460314205	0.08229109601847417	0.12232267572087863	0.07487591235278535	0.09469813243147997	0.5782	0.6566	0.5396
WT1	GATA3	TP63	0.02131728065634375	0.07899150104228916	0.9375443898508087	1.1884209960337966	0.532301297406965	0.08057064083041632	0.05059852780444453	0.22686876780202825	0.12870727631146983	0.14244117667105272	0.10012216819700809	0.1672	0.1198	0.2542
HOXB3	HOXA9	MEIS2	0.020741709004082676	0.026462202351477292	0.2834519747576934	0.2617007419403121	0.31956410536981883	0.03933653363936251	0.04789742891689276	0.10140428773086874	0.1218361185855513	0.07049756370435101	0.09411639315723354	0.5638	0.551	0.5676
NFKB1	AHR	TBX1	0.0	0.11210271356349777	2.402061760551885	2.5087701089099506	1.1971998762026255	0.13534101995681713	0.05684535422082207	0.35933298978973927	0.14548576618669115	0.20842351796635628	0.1110555329499472	0.0214	0.0172	0.1222
MEOX2	HES1	IRX1	0.002691350688246885	0.11945813534815919	2.718116863108369	2.990082618470951	3.5080078107288264	0.13020040177377404	0.047175809992125645	0.355071055078922	0.11962012382032526	0.355071055078922	0.09323861533197882	0.011	0.007	0.0034
ZNF202	FOXC1	MITF	0.051971636546672695	0.07646491632860135	2.1680151052418175	2.237290806047447	2.7402924797501447	0.11905850136488044	0.05054385977557765	0.31248946395683586	0.12881908168007952	0.31248946395683586	0.09942250539637558	0.0306	0.0288	0.0156
AR	HOXA13	SMAD1	0.058228145794925634	0.11153401915510379	1.084036485522346	0.8274194171684172	1.2854755652409748	0.08737974897184549	0.05281645212485571	0.20321210900494835	0.1346110053885673	0.20321210900494835	0.10249616945449684	0.1394	0.1888	0.1126
MEIS1	KLF1	TEAD3	0.05219988439567036	0.10186409984310547	1.101267057528716	0.7433178451797119	1.1570422373883607	0.08363738028914705	0.049049108100937634	0.18534486074202405	0.12482749125322139	0.18534486074202405	0.09609008131284004	0.1324	0.2086	0.1274
